"","iteration","species_num","year_num","occupancy","species","year"
"94798","89",40,11,0,"SGUT","2012"
"94799","89",41,11,0,"SMAR","2012"
"94800","89",42,11,0,"SMIN","2012"
"94801","89",43,11,1,"SMYS","2012"
"94802","89",44,11,0,"SPAR","2012"
"94803","89",45,11,0,"SPAU","2012"
"94804","89",46,11,0,"SPUL","2012"
"94805","89",47,11,0,"SRAS","2012"
"94806","89",48,11,0,"SSER","2012"
"94807","89",49,11,0,"STRE","2012"
"94808","89",50,11,0,"SYNG","2012"
"94809","89",51,11,0,"TSEM","2012"
"94810","89",1,12,0,"ANDA","2013"
"94811","89",2,12,0,"AUFL","2013"
"94812","89",3,12,0,"BFRE","2013"
"94813","89",4,12,0,"BOTH","2013"
"94814","89",5,12,1,"BRAY","2013"
"94815","89",6,12,0,"CAGG","2013"
"94816","89",7,12,0,"CPUN","2013"
"94817","89",8,12,0,"CSAT","2013"
"94818","89",9,12,0,"CVEN","2013"
"94819","89",10,12,1,"DVAC","2013"
"94820","89",11,12,1,"EJAC","2013"
"94821","89",12,12,0,"ELAT","2013"
"94822","89",13,12,0,"EMBI","2013"
"94823","89",14,12,0,"GNIG","2013"
"94824","89",15,12,0,"HARG","2013"
"94825","89",16,12,1,"HCAR","2013"
"94826","89",17,12,1,"HDEC","2013"
"94827","89",18,12,0,"HROS","2013"
"94828","89",19,12,0,"HRUB","2013"
"94829","89",20,12,0,"HSEM","2013"
"94830","89",21,12,0,"MCAL","2013"
"94831","89",22,12,1,"OCAL","2013"
"94832","89",23,12,1,"OELO","2013"
"94833","89",24,12,0,"PCAL","2013"
"94834","89",25,12,1,"PCLA","2013"
"94835","89",26,12,1,"PFUR","2013"
"94836","89",27,12,0,"PLTR","2013"
"94837","89",28,12,0,"PNEB","2013"
"94838","89",29,12,0,"PTRY","2013"
"94839","89",30,12,1,"RPRO","2013"
"94840","89",31,12,0,"RTOX","2013"
"94841","89",32,12,1,"SATR","2013"
"94842","89",33,12,1,"SAUR","2013"
"94843","89",34,12,0,"SCAL","2013"
"94844","89",35,12,0,"SCAR","2013"
"94845","89",36,12,0,"SCAU","2013"
"94846","89",37,12,0,"SCHR","2013"
"94847","89",38,12,0,"SCSP","2013"
"94848","89",39,12,0,"SFLA","2013"
"94849","89",40,12,0,"SGUT","2013"
"94850","89",41,12,0,"SMAR","2013"
"94851","89",42,12,0,"SMIN","2013"
"94852","89",43,12,1,"SMYS","2013"
"94853","89",44,12,0,"SPAR","2013"
"94854","89",45,12,0,"SPAU","2013"
"94855","89",46,12,1,"SPUL","2013"
"94856","89",47,12,0,"SRAS","2013"
"94857","89",48,12,1,"SSER","2013"
"94858","89",49,12,0,"STRE","2013"
"94859","89",50,12,0,"SYNG","2013"
"94860","89",51,12,0,"TSEM","2013"
"94861","89",1,13,1,"ANDA","2014"
"94862","89",2,13,0,"AUFL","2014"
"94863","89",3,13,0,"BFRE","2014"
"94864","89",4,13,0,"BOTH","2014"
"94865","89",5,13,1,"BRAY","2014"
"94866","89",6,13,0,"CAGG","2014"
"94867","89",7,13,0,"CPUN","2014"
"94868","89",8,13,0,"CSAT","2014"
"94869","89",9,13,0,"CVEN","2014"
"94870","89",10,13,1,"DVAC","2014"
"94871","89",11,13,1,"EJAC","2014"
"94872","89",12,13,0,"ELAT","2014"
"94873","89",13,13,0,"EMBI","2014"
"94874","89",14,13,0,"GNIG","2014"
"94875","89",15,13,0,"HARG","2014"
"94876","89",16,13,1,"HCAR","2014"
"94877","89",17,13,1,"HDEC","2014"
"94878","89",18,13,0,"HROS","2014"
"94879","89",19,13,0,"HRUB","2014"
"94880","89",20,13,1,"HSEM","2014"
"94881","89",21,13,0,"MCAL","2014"
"94882","89",22,13,1,"OCAL","2014"
"94883","89",23,13,0,"OELO","2014"
"94884","89",24,13,0,"PCAL","2014"
"94885","89",25,13,1,"PCLA","2014"
"94886","89",26,13,1,"PFUR","2014"
"94887","89",27,13,0,"PLTR","2014"
"94888","89",28,13,1,"PNEB","2014"
"94889","89",29,13,0,"PTRY","2014"
"94890","89",30,13,0,"RPRO","2014"
"94891","89",31,13,0,"RTOX","2014"
"94892","89",32,13,0,"SATR","2014"
"94893","89",33,13,0,"SAUR","2014"
"94894","89",34,13,0,"SCAL","2014"
"94895","89",35,13,0,"SCAR","2014"
"94896","89",36,13,0,"SCAU","2014"
"94897","89",37,13,0,"SCHR","2014"
"94898","89",38,13,0,"SCSP","2014"
"94899","89",39,13,0,"SFLA","2014"
"94900","89",40,13,0,"SGUT","2014"
"94901","89",41,13,0,"SMAR","2014"
"94902","89",42,13,0,"SMIN","2014"
"94903","89",43,13,0,"SMYS","2014"
"94904","89",44,13,0,"SPAR","2014"
"94905","89",45,13,0,"SPAU","2014"
"94906","89",46,13,0,"SPUL","2014"
"94907","89",47,13,0,"SRAS","2014"
"94908","89",48,13,0,"SSER","2014"
"94909","89",49,13,0,"STRE","2014"
"94910","89",50,13,0,"SYNG","2014"
"94911","89",51,13,1,"TSEM","2014"
"94912","89",1,14,0,"ANDA","2015"
"94913","89",2,14,0,"AUFL","2015"
"94914","89",3,14,1,"BFRE","2015"
"94915","89",4,14,0,"BOTH","2015"
"94916","89",5,14,1,"BRAY","2015"
"94917","89",6,14,0,"CAGG","2015"
"94918","89",7,14,0,"CPUN","2015"
"94919","89",8,14,0,"CSAT","2015"
"94920","89",9,14,0,"CVEN","2015"
"94921","89",10,14,1,"DVAC","2015"
"94922","89",11,14,1,"EJAC","2015"
"94923","89",12,14,0,"ELAT","2015"
"94924","89",13,14,0,"EMBI","2015"
"94925","89",14,14,0,"GNIG","2015"
"94926","89",15,14,0,"HARG","2015"
"94927","89",16,14,1,"HCAR","2015"
"94928","89",17,14,0,"HDEC","2015"
"94929","89",18,14,1,"HROS","2015"
"94930","89",19,14,0,"HRUB","2015"
"94931","89",20,14,1,"HSEM","2015"
"94932","89",21,14,0,"MCAL","2015"
"94933","89",22,14,1,"OCAL","2015"
"94934","89",23,14,1,"OELO","2015"
"94935","89",24,14,0,"PCAL","2015"
"94936","89",25,14,1,"PCLA","2015"
"94937","89",26,14,1,"PFUR","2015"
"94938","89",27,14,0,"PLTR","2015"
"94939","89",28,14,1,"PNEB","2015"
"94940","89",29,14,0,"PTRY","2015"
"94941","89",30,14,0,"RPRO","2015"
"94942","89",31,14,0,"RTOX","2015"
"94943","89",32,14,1,"SATR","2015"
"94944","89",33,14,0,"SAUR","2015"
"94945","89",34,14,1,"SCAL","2015"
"94946","89",35,14,0,"SCAR","2015"
"94947","89",36,14,0,"SCAU","2015"
"94948","89",37,14,0,"SCHR","2015"
"94949","89",38,14,0,"SCSP","2015"
"94950","89",39,14,0,"SFLA","2015"
"94951","89",40,14,0,"SGUT","2015"
"94952","89",41,14,0,"SMAR","2015"
"94953","89",42,14,0,"SMIN","2015"
"94954","89",43,14,0,"SMYS","2015"
"94955","89",44,14,0,"SPAR","2015"
"94956","89",45,14,0,"SPAU","2015"
"94957","89",46,14,1,"SPUL","2015"
"94958","89",47,14,0,"SRAS","2015"
"94959","89",48,14,0,"SSER","2015"
"94960","89",49,14,0,"STRE","2015"
"94961","89",50,14,0,"SYNG","2015"
"94962","89",51,14,1,"TSEM","2015"
"94963","89",1,15,0,"ANDA","2016"
"94964","89",2,15,0,"AUFL","2016"
"94965","89",3,15,1,"BFRE","2016"
"94966","89",4,15,1,"BOTH","2016"
"94967","89",5,15,1,"BRAY","2016"
"94968","89",6,15,0,"CAGG","2016"
"94969","89",7,15,0,"CPUN","2016"
"94970","89",8,15,0,"CSAT","2016"
"94971","89",9,15,0,"CVEN","2016"
"94972","89",10,15,1,"DVAC","2016"
"94973","89",11,15,1,"EJAC","2016"
"94974","89",12,15,0,"ELAT","2016"
"94975","89",13,15,0,"EMBI","2016"
"94976","89",14,15,0,"GNIG","2016"
"94977","89",15,15,0,"HARG","2016"
"94978","89",16,15,0,"HCAR","2016"
"94979","89",17,15,1,"HDEC","2016"
"94980","89",18,15,0,"HROS","2016"
"94981","89",19,15,0,"HRUB","2016"
"94982","89",20,15,1,"HSEM","2016"
"94983","89",21,15,0,"MCAL","2016"
"94984","89",22,15,1,"OCAL","2016"
"94985","89",23,15,1,"OELO","2016"
"94986","89",24,15,0,"PCAL","2016"
"94987","89",25,15,1,"PCLA","2016"
"94988","89",26,15,1,"PFUR","2016"
"94989","89",27,15,0,"PLTR","2016"
"94990","89",28,15,0,"PNEB","2016"
"94991","89",29,15,0,"PTRY","2016"
"94992","89",30,15,0,"RPRO","2016"
"94993","89",31,15,0,"RTOX","2016"
"94994","89",32,15,0,"SATR","2016"
"94995","89",33,15,0,"SAUR","2016"
"94996","89",34,15,0,"SCAL","2016"
"94997","89",35,15,0,"SCAR","2016"
"94998","89",36,15,0,"SCAU","2016"
"94999","89",37,15,0,"SCHR","2016"
"95000","89",38,15,0,"SCSP","2016"
"95001","89",39,15,0,"SFLA","2016"
"95002","89",40,15,0,"SGUT","2016"
"95003","89",41,15,0,"SMAR","2016"
"95004","89",42,15,0,"SMIN","2016"
"95005","89",43,15,1,"SMYS","2016"
"95006","89",44,15,0,"SPAR","2016"
"95007","89",45,15,0,"SPAU","2016"
"95008","89",46,15,1,"SPUL","2016"
"95009","89",47,15,0,"SRAS","2016"
"95010","89",48,15,1,"SSER","2016"
"95011","89",49,15,0,"STRE","2016"
"95012","89",50,15,1,"SYNG","2016"
"95013","89",51,15,1,"TSEM","2016"
"95014","89",1,16,1,"ANDA","2017"
"95015","89",2,16,0,"AUFL","2017"
"95016","89",3,16,1,"BFRE","2017"
"95017","89",4,16,0,"BOTH","2017"
"95018","89",5,16,1,"BRAY","2017"
"95019","89",6,16,0,"CAGG","2017"
"95020","89",7,16,0,"CPUN","2017"
"95021","89",8,16,0,"CSAT","2017"
"95022","89",9,16,0,"CVEN","2017"
"95023","89",10,16,1,"DVAC","2017"
"95024","89",11,16,1,"EJAC","2017"
"95025","89",12,16,0,"ELAT","2017"
"95026","89",13,16,0,"EMBI","2017"
"95027","89",14,16,0,"GNIG","2017"
"95028","89",15,16,0,"HARG","2017"
"95029","89",16,16,1,"HCAR","2017"
"95030","89",17,16,1,"HDEC","2017"
"95031","89",18,16,0,"HROS","2017"
"95032","89",19,16,0,"HRUB","2017"
"95033","89",20,16,1,"HSEM","2017"
"95034","89",21,16,0,"MCAL","2017"
"95035","89",22,16,1,"OCAL","2017"
"95036","89",23,16,1,"OELO","2017"
"95037","89",24,16,0,"PCAL","2017"
"95038","89",25,16,1,"PCLA","2017"
"95039","89",26,16,1,"PFUR","2017"
"95040","89",27,16,0,"PLTR","2017"
"95041","89",28,16,1,"PNEB","2017"
"95042","89",29,16,0,"PTRY","2017"
"95043","89",30,16,1,"RPRO","2017"
"95044","89",31,16,0,"RTOX","2017"
"95045","89",32,16,1,"SATR","2017"
"95046","89",33,16,0,"SAUR","2017"
"95047","89",34,16,0,"SCAL","2017"
"95048","89",35,16,0,"SCAR","2017"
"95049","89",36,16,1,"SCAU","2017"
"95050","89",37,16,0,"SCHR","2017"
"95051","89",38,16,0,"SCSP","2017"
"95052","89",39,16,0,"SFLA","2017"
"95053","89",40,16,0,"SGUT","2017"
"95054","89",41,16,0,"SMAR","2017"
"95055","89",42,16,0,"SMIN","2017"
"95056","89",43,16,0,"SMYS","2017"
"95057","89",44,16,0,"SPAR","2017"
"95058","89",45,16,0,"SPAU","2017"
"95059","89",46,16,1,"SPUL","2017"
"95060","89",47,16,0,"SRAS","2017"
"95061","89",48,16,1,"SSER","2017"
"95062","89",49,16,0,"STRE","2017"
"95063","89",50,16,0,"SYNG","2017"
"95064","89",51,16,0,"TSEM","2017"
"95065","89",1,17,0,"ANDA","2018"
"95066","89",2,17,0,"AUFL","2018"
"95067","89",3,17,1,"BFRE","2018"
"95068","89",4,17,0,"BOTH","2018"
"95069","89",5,17,1,"BRAY","2018"
"95070","89",6,17,0,"CAGG","2018"
"95071","89",7,17,0,"CPUN","2018"
"95072","89",8,17,0,"CSAT","2018"
"95073","89",9,17,0,"CVEN","2018"
"95074","89",10,17,1,"DVAC","2018"
"95075","89",11,17,1,"EJAC","2018"
"95076","89",12,17,0,"ELAT","2018"
"95077","89",13,17,0,"EMBI","2018"
"95078","89",14,17,0,"GNIG","2018"
"95079","89",15,17,0,"HARG","2018"
"95080","89",16,17,1,"HCAR","2018"
"95081","89",17,17,0,"HDEC","2018"
"95082","89",18,17,0,"HROS","2018"
"95083","89",19,17,0,"HRUB","2018"
"95084","89",20,17,1,"HSEM","2018"
"95085","89",21,17,0,"MCAL","2018"
"95086","89",22,17,1,"OCAL","2018"
"95087","89",23,17,1,"OELO","2018"
"95088","89",24,17,0,"PCAL","2018"
"95089","89",25,17,1,"PCLA","2018"
"95090","89",26,17,0,"PFUR","2018"
"95091","89",27,17,0,"PLTR","2018"
"95092","89",28,17,1,"PNEB","2018"
"95093","89",29,17,0,"PTRY","2018"
"95094","89",30,17,0,"RPRO","2018"
"95095","89",31,17,0,"RTOX","2018"
"95096","89",32,17,1,"SATR","2018"
"95097","89",33,17,1,"SAUR","2018"
"95098","89",34,17,0,"SCAL","2018"
"95099","89",35,17,0,"SCAR","2018"
"95100","89",36,17,1,"SCAU","2018"
"95101","89",37,17,0,"SCHR","2018"
"95102","89",38,17,0,"SCSP","2018"
"95103","89",39,17,0,"SFLA","2018"
"95104","89",40,17,0,"SGUT","2018"
"95105","89",41,17,0,"SMAR","2018"
"95106","89",42,17,0,"SMIN","2018"
"95107","89",43,17,1,"SMYS","2018"
"95108","89",44,17,0,"SPAR","2018"
"95109","89",45,17,0,"SPAU","2018"
"95110","89",46,17,1,"SPUL","2018"
"95111","89",47,17,0,"SRAS","2018"
"95112","89",48,17,1,"SSER","2018"
"95113","89",49,17,0,"STRE","2018"
"95114","89",50,17,0,"SYNG","2018"
"95115","89",51,17,1,"TSEM","2018"
"95116","89",1,18,1,"ANDA","2019"
"95117","89",2,18,0,"AUFL","2019"
"95118","89",3,18,1,"BFRE","2019"
"95119","89",4,18,0,"BOTH","2019"
"95120","89",5,18,1,"BRAY","2019"
"95121","89",6,18,0,"CAGG","2019"
"95122","89",7,18,0,"CPUN","2019"
"95123","89",8,18,0,"CSAT","2019"
"95124","89",9,18,0,"CVEN","2019"
"95125","89",10,18,1,"DVAC","2019"
"95126","89",11,18,1,"EJAC","2019"
"95127","89",12,18,0,"ELAT","2019"
"95128","89",13,18,0,"EMBI","2019"
"95129","89",14,18,0,"GNIG","2019"
"95130","89",15,18,1,"HARG","2019"
"95131","89",16,18,1,"HCAR","2019"
"95132","89",17,18,1,"HDEC","2019"
"95133","89",18,18,0,"HROS","2019"
"95134","89",19,18,0,"HRUB","2019"
"95135","89",20,18,1,"HSEM","2019"
"95136","89",21,18,0,"MCAL","2019"
"95137","89",22,18,1,"OCAL","2019"
"95138","89",23,18,1,"OELO","2019"
"95139","89",24,18,0,"PCAL","2019"
"95140","89",25,18,1,"PCLA","2019"
"95141","89",26,18,1,"PFUR","2019"
"95142","89",27,18,0,"PLTR","2019"
"95143","89",28,18,1,"PNEB","2019"
"95144","89",29,18,0,"PTRY","2019"
"95145","89",30,18,0,"RPRO","2019"
"95146","89",31,18,0,"RTOX","2019"
"95147","89",32,18,1,"SATR","2019"
"95148","89",33,18,0,"SAUR","2019"
"95149","89",34,18,0,"SCAL","2019"
"95150","89",35,18,1,"SCAR","2019"
"95151","89",36,18,0,"SCAU","2019"
"95152","89",37,18,0,"SCHR","2019"
"95153","89",38,18,0,"SCSP","2019"
"95154","89",39,18,0,"SFLA","2019"
"95155","89",40,18,0,"SGUT","2019"
"95156","89",41,18,1,"SMAR","2019"
"95157","89",42,18,0,"SMIN","2019"
"95158","89",43,18,0,"SMYS","2019"
"95159","89",44,18,0,"SPAR","2019"
"95160","89",45,18,0,"SPAU","2019"
"95161","89",46,18,1,"SPUL","2019"
"95162","89",47,18,0,"SRAS","2019"
"95163","89",48,18,1,"SSER","2019"
"95164","89",49,18,0,"STRE","2019"
"95165","89",50,18,0,"SYNG","2019"
"95166","89",51,18,1,"TSEM","2019"
"95167","89",1,19,1,"ANDA","2020"
"95168","89",2,19,0,"AUFL","2020"
"95169","89",3,19,1,"BFRE","2020"
"95170","89",4,19,0,"BOTH","2020"
"95171","89",5,19,1,"BRAY","2020"
"95172","89",6,19,0,"CAGG","2020"
"95173","89",7,19,0,"CPUN","2020"
"95174","89",8,19,0,"CSAT","2020"
"95175","89",9,19,0,"CVEN","2020"
"95176","89",10,19,1,"DVAC","2020"
"95177","89",11,19,1,"EJAC","2020"
"95178","89",12,19,0,"ELAT","2020"
"95179","89",13,19,0,"EMBI","2020"
"95180","89",14,19,0,"GNIG","2020"
"95181","89",15,19,1,"HARG","2020"
"95182","89",16,19,0,"HCAR","2020"
"95183","89",17,19,1,"HDEC","2020"
"95184","89",18,19,1,"HROS","2020"
"95185","89",19,19,0,"HRUB","2020"
"95186","89",20,19,1,"HSEM","2020"
"95187","89",21,19,1,"MCAL","2020"
"95188","89",22,19,1,"OCAL","2020"
"95189","89",23,19,1,"OELO","2020"
"95190","89",24,19,0,"PCAL","2020"
"95191","89",25,19,1,"PCLA","2020"
"95192","89",26,19,1,"PFUR","2020"
"95193","89",27,19,0,"PLTR","2020"
"95194","89",28,19,1,"PNEB","2020"
"95195","89",29,19,0,"PTRY","2020"
"95196","89",30,19,0,"RPRO","2020"
"95197","89",31,19,1,"RTOX","2020"
"95198","89",32,19,1,"SATR","2020"
"95199","89",33,19,1,"SAUR","2020"
"95200","89",34,19,0,"SCAL","2020"
"95201","89",35,19,0,"SCAR","2020"
"95202","89",36,19,0,"SCAU","2020"
"95203","89",37,19,0,"SCHR","2020"
"95204","89",38,19,0,"SCSP","2020"
"95205","89",39,19,0,"SFLA","2020"
"95206","89",40,19,0,"SGUT","2020"
"95207","89",41,19,1,"SMAR","2020"
"95208","89",42,19,0,"SMIN","2020"
"95209","89",43,19,1,"SMYS","2020"
"95210","89",44,19,0,"SPAR","2020"
"95211","89",45,19,0,"SPAU","2020"
"95212","89",46,19,0,"SPUL","2020"
"95213","89",47,19,0,"SRAS","2020"
"95214","89",48,19,1,"SSER","2020"
"95215","89",49,19,0,"STRE","2020"
"95216","89",50,19,0,"SYNG","2020"
"95217","89",51,19,1,"TSEM","2020"
"95218","89",1,20,0,"ANDA","2021"
"95219","89",2,20,0,"AUFL","2021"
"95220","89",3,20,0,"BFRE","2021"
"95221","89",4,20,0,"BOTH","2021"
"95222","89",5,20,1,"BRAY","2021"
"95223","89",6,20,0,"CAGG","2021"
"95224","89",7,20,0,"CPUN","2021"
"95225","89",8,20,0,"CSAT","2021"
"95226","89",9,20,0,"CVEN","2021"
"95227","89",10,20,1,"DVAC","2021"
"95228","89",11,20,1,"EJAC","2021"
"95229","89",12,20,0,"ELAT","2021"
"95230","89",13,20,0,"EMBI","2021"
"95231","89",14,20,0,"GNIG","2021"
"95232","89",15,20,0,"HARG","2021"
"95233","89",16,20,1,"HCAR","2021"
"95234","89",17,20,1,"HDEC","2021"
"95235","89",18,20,1,"HROS","2021"
"95236","89",19,20,0,"HRUB","2021"
"95237","89",20,20,0,"HSEM","2021"
"95238","89",21,20,0,"MCAL","2021"
"95239","89",22,20,1,"OCAL","2021"
"95240","89",23,20,1,"OELO","2021"
"95241","89",24,20,0,"PCAL","2021"
"95242","89",25,20,1,"PCLA","2021"
"95243","89",26,20,1,"PFUR","2021"
"95244","89",27,20,0,"PLTR","2021"
"95245","89",28,20,1,"PNEB","2021"
"95246","89",29,20,0,"PTRY","2021"
"95247","89",30,20,0,"RPRO","2021"
"95248","89",31,20,0,"RTOX","2021"
"95249","89",32,20,1,"SATR","2021"
"95250","89",33,20,0,"SAUR","2021"
"95251","89",34,20,0,"SCAL","2021"
"95252","89",35,20,1,"SCAR","2021"
"95253","89",36,20,0,"SCAU","2021"
"95254","89",37,20,0,"SCHR","2021"
"95255","89",38,20,0,"SCSP","2021"
"95256","89",39,20,0,"SFLA","2021"
"95257","89",40,20,0,"SGUT","2021"
"95258","89",41,20,0,"SMAR","2021"
"95259","89",42,20,0,"SMIN","2021"
"95260","89",43,20,0,"SMYS","2021"
"95261","89",44,20,0,"SPAR","2021"
"95262","89",45,20,0,"SPAU","2021"
"95263","89",46,20,1,"SPUL","2021"
"95264","89",47,20,0,"SRAS","2021"
"95265","89",48,20,0,"SSER","2021"
"95266","89",49,20,0,"STRE","2021"
"95267","89",50,20,0,"SYNG","2021"
"95268","89",51,20,0,"TSEM","2021"
"95269","89",1,21,1,"ANDA","2022"
"95270","89",2,21,0,"AUFL","2022"
"95271","89",3,21,0,"BFRE","2022"
"95272","89",4,21,1,"BOTH","2022"
"95273","89",5,21,1,"BRAY","2022"
"95274","89",6,21,0,"CAGG","2022"
"95275","89",7,21,0,"CPUN","2022"
"95276","89",8,21,0,"CSAT","2022"
"95277","89",9,21,0,"CVEN","2022"
"95278","89",10,21,1,"DVAC","2022"
"95279","89",11,21,1,"EJAC","2022"
"95280","89",12,21,0,"ELAT","2022"
"95281","89",13,21,0,"EMBI","2022"
"95282","89",14,21,0,"GNIG","2022"
"95283","89",15,21,1,"HARG","2022"
"95284","89",16,21,1,"HCAR","2022"
"95285","89",17,21,0,"HDEC","2022"
"95286","89",18,21,0,"HROS","2022"
"95287","89",19,21,0,"HRUB","2022"
"95288","89",20,21,0,"HSEM","2022"
"95289","89",21,21,0,"MCAL","2022"
"95290","89",22,21,1,"OCAL","2022"
"95291","89",23,21,1,"OELO","2022"
"95292","89",24,21,0,"PCAL","2022"
"95293","89",25,21,1,"PCLA","2022"
"95294","89",26,21,1,"PFUR","2022"
"95295","89",27,21,0,"PLTR","2022"
"95296","89",28,21,1,"PNEB","2022"
"95297","89",29,21,0,"PTRY","2022"
"95298","89",30,21,1,"RPRO","2022"
"95299","89",31,21,0,"RTOX","2022"
"95300","89",32,21,1,"SATR","2022"
"95301","89",33,21,0,"SAUR","2022"
"95302","89",34,21,0,"SCAL","2022"
"95303","89",35,21,0,"SCAR","2022"
"95304","89",36,21,0,"SCAU","2022"
"95305","89",37,21,0,"SCHR","2022"
"95306","89",38,21,0,"SCSP","2022"
"95307","89",39,21,0,"SFLA","2022"
"95308","89",40,21,0,"SGUT","2022"
"95309","89",41,21,0,"SMAR","2022"
"95310","89",42,21,0,"SMIN","2022"
"95311","89",43,21,0,"SMYS","2022"
"95312","89",44,21,0,"SPAR","2022"
"95313","89",45,21,0,"SPAU","2022"
"95314","89",46,21,0,"SPUL","2022"
"95315","89",47,21,0,"SRAS","2022"
"95316","89",48,21,0,"SSER","2022"
"95317","89",49,21,0,"STRE","2022"
"95318","89",50,21,0,"SYNG","2022"
"95319","89",51,21,1,"TSEM","2022"
"95320","90",1,1,1,"ANDA","2002"
"95321","90",2,1,0,"AUFL","2002"
"95322","90",3,1,0,"BFRE","2002"
"95323","90",4,1,1,"BOTH","2002"
"95324","90",5,1,0,"BRAY","2002"
"95325","90",6,1,0,"CAGG","2002"
"95326","90",7,1,1,"CPUN","2002"
"95327","90",8,1,0,"CSAT","2002"
"95328","90",9,1,0,"CVEN","2002"
"95329","90",10,1,1,"DVAC","2002"
"95330","90",11,1,1,"EJAC","2002"
"95331","90",12,1,0,"ELAT","2002"
"95332","90",13,1,0,"EMBI","2002"
"95333","90",14,1,0,"GNIG","2002"
"95334","90",15,1,0,"HARG","2002"
"95335","90",16,1,1,"HCAR","2002"
"95336","90",17,1,0,"HDEC","2002"
"95337","90",18,1,0,"HROS","2002"
"95338","90",19,1,0,"HRUB","2002"
"95339","90",20,1,1,"HSEM","2002"
"95340","90",21,1,0,"MCAL","2002"
"95341","90",22,1,1,"OCAL","2002"
"95342","90",23,1,0,"OELO","2002"
"95343","90",24,1,0,"PCAL","2002"
"95344","90",25,1,1,"PCLA","2002"
"95345","90",26,1,1,"PFUR","2002"
"95346","90",27,1,0,"PLTR","2002"
"95347","90",28,1,1,"PNEB","2002"
"95348","90",29,1,1,"PTRY","2002"
"95349","90",30,1,0,"RPRO","2002"
"95350","90",31,1,0,"RTOX","2002"
"95351","90",32,1,1,"SATR","2002"
"95352","90",33,1,0,"SAUR","2002"
"95353","90",34,1,1,"SCAL","2002"
"95354","90",35,1,0,"SCAR","2002"
"95355","90",36,1,0,"SCAU","2002"
"95356","90",37,1,0,"SCHR","2002"
"95357","90",38,1,0,"SCSP","2002"
"95358","90",39,1,0,"SFLA","2002"
"95359","90",40,1,0,"SGUT","2002"
"95360","90",41,1,0,"SMAR","2002"
"95361","90",42,1,0,"SMIN","2002"
"95362","90",43,1,0,"SMYS","2002"
"95363","90",44,1,0,"SPAR","2002"
"95364","90",45,1,0,"SPAU","2002"
"95365","90",46,1,0,"SPUL","2002"
"95366","90",47,1,0,"SRAS","2002"
"95367","90",48,1,0,"SSER","2002"
"95368","90",49,1,0,"STRE","2002"
"95369","90",50,1,0,"SYNG","2002"
"95370","90",51,1,0,"TSEM","2002"
"95371","90",1,2,1,"ANDA","2003"
"95372","90",2,2,0,"AUFL","2003"
"95373","90",3,2,1,"BFRE","2003"
"95374","90",4,2,1,"BOTH","2003"
"95375","90",5,2,0,"BRAY","2003"
"95376","90",6,2,0,"CAGG","2003"
"95377","90",7,2,0,"CPUN","2003"
"95378","90",8,2,0,"CSAT","2003"
"95379","90",9,2,0,"CVEN","2003"
"95380","90",10,2,1,"DVAC","2003"
"95381","90",11,2,1,"EJAC","2003"
"95382","90",12,2,0,"ELAT","2003"
"95383","90",13,2,0,"EMBI","2003"
"95384","90",14,2,0,"GNIG","2003"
"95385","90",15,2,0,"HARG","2003"
"95386","90",16,2,0,"HCAR","2003"
"95387","90",17,2,0,"HDEC","2003"
"95388","90",18,2,0,"HROS","2003"
"95389","90",19,2,0,"HRUB","2003"
"95390","90",20,2,0,"HSEM","2003"
"95391","90",21,2,0,"MCAL","2003"
"95392","90",22,2,0,"OCAL","2003"
"95393","90",23,2,0,"OELO","2003"
"95394","90",24,2,0,"PCAL","2003"
"95395","90",25,2,1,"PCLA","2003"
"95396","90",26,2,1,"PFUR","2003"
"95397","90",27,2,0,"PLTR","2003"
"95398","90",28,2,0,"PNEB","2003"
"95399","90",29,2,0,"PTRY","2003"
"95400","90",30,2,1,"RPRO","2003"
"95401","90",31,2,0,"RTOX","2003"
"95402","90",32,2,1,"SATR","2003"
"95403","90",33,2,0,"SAUR","2003"
"95404","90",34,2,1,"SCAL","2003"
"95405","90",35,2,1,"SCAR","2003"
"95406","90",36,2,0,"SCAU","2003"
"95407","90",37,2,0,"SCHR","2003"
"95408","90",38,2,0,"SCSP","2003"
"95409","90",39,2,0,"SFLA","2003"
"95410","90",40,2,0,"SGUT","2003"
"95411","90",41,2,0,"SMAR","2003"
"95412","90",42,2,0,"SMIN","2003"
"95413","90",43,2,0,"SMYS","2003"
"95414","90",44,2,0,"SPAR","2003"
"95415","90",45,2,0,"SPAU","2003"
"95416","90",46,2,0,"SPUL","2003"
"95417","90",47,2,0,"SRAS","2003"
"95418","90",48,2,0,"SSER","2003"
"95419","90",49,2,1,"STRE","2003"
"95420","90",50,2,0,"SYNG","2003"
"95421","90",51,2,1,"TSEM","2003"
"95422","90",1,3,0,"ANDA","2004"
"95423","90",2,3,0,"AUFL","2004"
"95424","90",3,3,1,"BFRE","2004"
"95425","90",4,3,1,"BOTH","2004"
"95426","90",5,3,1,"BRAY","2004"
"95427","90",6,3,0,"CAGG","2004"
"95428","90",7,3,0,"CPUN","2004"
"95429","90",8,3,0,"CSAT","2004"
"95430","90",9,3,0,"CVEN","2004"
"95431","90",10,3,1,"DVAC","2004"
"95432","90",11,3,1,"EJAC","2004"
"95433","90",12,3,0,"ELAT","2004"
"95434","90",13,3,0,"EMBI","2004"
"95435","90",14,3,1,"GNIG","2004"
