"","X","siteID","yearID","tot_turnover","gain","loss","jaccard","SITE_TRANS","YEAR","SITE","TRANSECT","DRY_GM2","DRY_GM2_l1","DRY_GM2_l2","DRY_GM2_l3","DRY_GM2_l4","DRY_GM2_l5","TEMP_C","TEMP_C_l1","TEMP_C_l2","TEMP_C_l3","TEMP_C_l4","TEMP_C_l5","chla","chla_l1","chla_l2","chla_l3","chla_l4","chla_l5"
"529",529,3,20,0.538461538461538,0.307692307692308,0.230769230769231,0.461538461538462,"AQUE_1",2019,"AQUE",1,145.512,418.408666666667,316.179333333333,755.619,232.387333333333,0,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,17.2719028695293,13.8233455708298,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633,1.65503996610642,5.34103345870972
"530",530,4,20,0.352941176470588,0.2,0.133333333333333,0.647058823529412,"AQUE_2",2019,"AQUE",2,60.536,54.05,131.882,178.365,614.477,9.97566666666667,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,17.2719028695293,13.8233455708298,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633,1.65503996610642,5.34103345870972
"531",531,5,20,0.352941176470588,0.125,0.214285714285714,0.647058823529412,"AQUE_3",2019,"AQUE",3,2.532,832.37,550.665,380.258333333333,347.070666666667,111.343,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,17.2719028695293,13.8233455708298,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633,1.65503996610642,5.34103345870972
"532",532,6,20,0.294117647058824,0.142857142857143,0.133333333333333,0.705882352941177,"AQUE_4",2019,"AQUE",4,250.886333333333,214.038,328.624,259.951,736.161,175.738666666667,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,17.2719028695293,13.8233455708298,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633,1.65503996610642,5.34103345870972
"533",533,7,20,0.222222222222222,0.136363636363636,0.0625,0.777777777777778,"AQUE_5",2019,"AQUE",5,366.767333333333,227.01,583.74,208.941333333333,887.501,180.806,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,17.2719028695293,13.8233455708298,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633,1.65503996610642,5.34103345870972
"534",534,8,20,0.307692307692308,0.2,0.0909090909090909,0.692307692307692,"AQUE_6",2019,"AQUE",6,14.673,286.465,318.669,255.116,353.548666666667,289.708,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,17.2719028695293,13.8233455708298,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633,1.65503996610642,5.34103345870972
"535",535,9,20,0.411764705882353,0.263157894736842,0.142857142857143,0.588235294117647,"BULL_1",2019,"BULL",1,108.569,95.313,206.102333333333,218.68,603.105333333333,392.526333333333,16.1611785632052,13.6350955522723,17.4163730140456,13.4726976730725,16.3137045990905,13.3752567145173,2.26892242829005,5.07593235969544,1.57325512170792,3.36192226409912,2.10683164993922,5.43189851442973
"536",536,10,20,0.4,0.230769230769231,0.166666666666667,0.6,"BULL_3",2019,"BULL",3,13.76,220.524,153.502,45.712,527.226,528.732333333333,16.1611785632052,13.6350955522723,17.4163730140456,13.4726976730725,16.3137045990905,13.3752567145173,2.26892242829005,5.07593235969544,1.57325512170792,3.36192226409912,2.10683164993922,5.43189851442973
"537",537,11,20,0.388888888888889,0.214285714285714,0.162280701754386,0.611111111111111,"BULL_6",2019,"BULL",6,11.0273333333333,260.521,172.96,211.999333333333,540.035666666667,214.038,16.1611785632052,13.6350955522723,17.4163730140456,13.4726976730725,16.3137045990905,13.3752567145173,2.26892242829005,5.07593235969544,1.57325512170792,3.36192226409912,2.10683164993922,5.43189851442973
"538",538,12,20,0.416666666666667,0.230769230769231,0.166666666666667,0.583333333333333,"GOLB_1",2019,"GOLB",1,50.096,291.993333333333,131.111,130.801,49.424,217.281,17.1489191561619,14.0969714633017,18.3226462937385,14.1391330432791,17.3810012594458,14.0281103172681,3.34275875488917,7.46050581932068,2.13892109195391,5.47192859649659,2.32438770929972,5.9964538415273
"539",539,13,20,0.384615384615385,0.214285714285714,0.166666666666667,0.615384615384615,"GOLB_2",2019,"GOLB",2,118.384,468.196333333333,458.434666666667,97.29,220.895666666667,90.804,17.1489191561619,14.0969714633017,18.3226462937385,14.1391330432791,17.3810012594458,14.0281103172681,3.34275875488917,7.46050581932068,2.13892109195391,5.47192859649659,2.32438770929972,5.9964538415273
"540",540,14,20,0.375,0.2,0.181818181818182,0.625,"IVEE_1",2019,"IVEE",1,289.708,212.957,61.617,140.53,808.920333333333,560.081333333333,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,16.2791547516261,13.636186056607,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152,2.34671801328659,6.54306640227635
"541",541,15,20,0.384615384615385,0.230769230769231,0.133333333333333,0.615384615384615,"IVEE_2",2019,"IVEE",2,1061.542,1010.735,823.722,599.955,855.071,177.284,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,16.2791547516261,13.636186056607,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152,2.34671801328659,6.54306640227635
"542",542,16,20,0.25,0.181818181818182,0.0714285714285714,0.75,"IVEE_3",2019,"IVEE",3,376.876,347.001,712.379,1001.992,382.548333333333,1469.079,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,16.2791547516261,13.636186056607,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152,2.34671801328659,6.54306640227635
"543",543,17,20,0.375,0.222222222222222,0.125,0.625,"IVEE_5",2019,"IVEE",5,581.636,884.258,1172.885,135.105333333333,487.531,148.317666666667,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,16.2791547516261,13.636186056607,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152,2.34671801328659,6.54306640227635
"544",544,18,20,0.333333333333333,0.166666666666667,0.181818181818182,0.666666666666667,"IVEE_6",2019,"IVEE",6,270.907,644.276,1114.511,392.336,351.081333333333,874.873,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,16.2791547516261,13.636186056607,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152,2.34671801328659,6.54306640227635
"545",545,19,20,0.333333333333333,0.2,0.142857142857143,0.666666666666667,"IVEE_7",2019,"IVEE",7,340.515,205.39,92.255,138.694,390.241,415.133,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,16.2791547516261,13.636186056607,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152,2.34671801328659,6.54306640227635
"546",546,20,20,0.363636363636364,0.205263157894737,0.153846153846154,0.636363636363636,"IVEE_8",2019,"IVEE",8,92.966,56.7053333333333,27.239,83.396,639.056,101.704666666667,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,16.2791547516261,13.636186056607,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152,2.34671801328659,6.54306640227635
"547",547,21,20,0.333333333333333,0.142857142857143,0.19047619047619,0.666666666666667,"MOHK_1",2019,"MOHK",1,500.169333333333,149.178,376.347,476.064333333333,326.585333333333,584.694,16.8953701721061,14.2534089275306,17.9759250363901,14.2450607701923,15.9137740805604,14.2440955921402,2.82238854964575,3.57027182579041,2.01388798157374,6.09562700986863,1.91150408983231,9.36987100044887
"548",548,22,20,0.275252525252525,0.117647058823529,0.157894736842105,0.724747474747475,"MOHK_2",2019,"MOHK",2,1186.40766666667,1242.254,1616.095,456.198,1924.18,882.754,16.8953701721061,14.2534089275306,17.9759250363901,14.2450607701923,15.9137740805604,14.2440955921402,2.82238854964575,3.57027182579041,2.01388798157374,6.09562700986863,1.91150408983231,9.36987100044887
"549",549,23,20,0.277777777777778,0.176470588235294,0.111111111111111,0.722222222222222,"NAPL_1",2019,"NAPL",1,429.901666666667,876.691,782.676333333333,532.098666666667,621.575,492.66,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,16.7639861566799,13.6163674510746,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181,2.40806762377421,6.19787949323654
"550",550,24,20,0.25,0.125,0.133333333333333,0.75,"NAPL_2",2019,"NAPL",2,563.632666666667,750.214,1299.3,958.908666666667,721.027,710.278666666667,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,16.7639861566799,13.6163674510746,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181,2.40806762377421,6.19787949323654
"551",551,25,20,0.375,0.235294117647059,0.133333333333333,0.625,"NAPL_3",2019,"NAPL",3,406.887666666667,295.113,1314.77566666667,1076.38833333333,566.005333333333,394.943,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,16.7639861566799,13.6163674510746,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181,2.40806762377421,6.19787949323654
"552",552,26,20,0.307692307692308,0.230769230769231,0.0833333333333333,0.692307692307692,"NAPL_4",2019,"NAPL",4,0,18.377,3.243,211.797333333333,265.694666666667,13.6876666666667,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,16.7639861566799,13.6163674510746,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181,2.40806762377421,6.19787949323654
"553",553,27,20,0.31578947368421,0.176470588235294,0.125,0.68421052631579,"NAPL_5",2019,"NAPL",5,193.499,652.924,455.347666666667,633.915333333333,450.777,339.495666666667,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,16.7639861566799,13.6163674510746,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181,2.40806762377421,6.19787949323654
"554",554,28,20,0.333333333333333,0.25,0.0909090909090909,0.666666666666667,"NAPL_6",2019,"NAPL",6,143.123666666667,514.556,329.055666666667,685.052,774.239,321.982,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,16.7639861566799,13.6163674510746,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181,2.40806762377421,6.19787949323654
"555",555,29,20,0.3125,0.166666666666667,0.142857142857143,0.6875,"NAPL_7",2019,"NAPL",7,217.651,678.868,783.725,884.381333333333,695.214333333333,502.665,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,16.7639861566799,13.6163674510746,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181,2.40806762377421,6.19787949323654
"556",556,30,20,0.294117647058824,0.2,0.1,0.705882352941177,"NAPL_8",2019,"NAPL",8,211.103333333333,376.311333333333,473.445333333333,468.196333333333,637.975,185.284333333333,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,16.7639861566799,13.6163674510746,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181,2.40806762377421,6.19787949323654
"557",557,31,20,0.166666666666667,0.0588235294117647,0.105263157894737,0.833333333333333,"SCDI_2",2019,"SCDI",2,0,0,0,0,10.81,38.916,16.8373852175915,14.0970976851609,18.3015079136691,13.9816116288493,17.3851483997237,13.7644710207863,1.94671308994293,2.57830443382263,2.49069040020307,3.03184471527736,2.46481204032898,3.84330089886983
"558",558,32,20,0.153846153846154,0.0714285714285714,0.0625,0.846153846153846,"SCDI_3",2019,"SCDI",3,0,0,0,0,0,0,16.8373852175915,14.0970976851609,18.3015079136691,13.9816116288493,17.3851483997237,13.7644710207863,1.94671308994293,2.57830443382263,2.49069040020307,3.03184471527736,2.46481204032898,3.84330089886983
"559",559,33,20,0.166666666666667,0.105263157894737,0.0555555555555556,0.833333333333333,"SCTW_2",2019,"SCTW",2,0,0,1.081,17.296,0,98.371,17.6215676173261,14.2896502499385,18.7574475047487,14.2210907564971,17.8267908248432,13.9097873184002,1.68881626923879,2.99025783538818,1.48496105273565,2.77491309245428,1.66471906503042,3.98187073071797
"560",560,34,20,0.217391304347826,0.0909090909090909,0.125,0.782608695652174,"SCTW_3",2019,"SCTW",3,0,0,0,4.324,0,19.458,17.6215676173261,14.2896502499385,18.7574475047487,14.2210907564971,17.8267908248432,13.9097873184002,1.68881626923879,2.99025783538818,1.48496105273565,2.77491309245428,1.66471906503042,3.98187073071797
"561",561,1,21,0.642857142857143,0.384615384615385,0.307692307692308,0.357142857142857,"ABUR_1",2020,"ABUR",1,0,118.91,0,2.162,22.701,349.163,15.2325955235551,14.4757891448559,16.3842609646598,13.9371237119304,17.4439396533613,13.9292810318665,4.21639188130697,4.413190305233,2.82238854964575,3.57027182579041,2.01388798157374,6.09562700986863
"562",562,2,21,0.363636363636364,0.181818181818182,0.166666666666667,0.636363636363636,"ABUR_2",2020,"ABUR",2,7.877,0.0616666666666667,1248.865,21.9033333333333,2.162,0,15.2325955235551,14.4757891448559,16.3842609646598,13.9371237119304,17.4439396533613,13.9292810318665,4.21639188130697,4.413190305233,2.82238854964575,3.57027182579041,2.01388798157374,6.09562700986863
"563",563,3,21,0.75,0.375,0.375,0.25,"AQUE_1",2020,"AQUE",1,176.203,145.512,418.408666666667,316.179333333333,755.619,232.387333333333,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633
"564",564,4,21,0.333333333333333,0.2,0.125,0.666666666666667,"AQUE_2",2020,"AQUE",2,2.162,60.536,54.05,131.882,178.365,614.477,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633
"565",565,5,21,0.3125,0.153846153846154,0.142857142857143,0.6875,"AQUE_3",2020,"AQUE",3,322.138,2.532,832.37,550.665,380.258333333333,347.070666666667,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633
"566",566,6,21,0.333333333333333,0.25,0.0625,0.666666666666667,"AQUE_4",2020,"AQUE",4,649.681,250.886333333333,214.038,328.624,259.951,736.161,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633
"567",567,7,21,0.285714285714286,0.173913043478261,0.105263157894737,0.714285714285714,"AQUE_5",2020,"AQUE",5,1102.62,366.767333333333,227.01,583.74,208.941333333333,887.501,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633
"568",568,8,21,0.285714285714286,0.2,0.0714285714285714,0.714285714285714,"AQUE_6",2020,"AQUE",6,842.469,14.673,286.465,318.669,255.116,353.548666666667,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,18.1883353902312,13.6743485860335,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498,1.83028908570608,3.80652658144633
"569",569,9,21,0.357142857142857,0.133333333333333,0.230769230769231,0.642857142857143,"BULL_1",2020,"BULL",1,553.472,108.569,95.313,206.102333333333,218.68,603.105333333333,15.9837765141396,14.0907405298717,16.1611785632052,13.6350955522723,17.4163730140456,13.4726976730725,3.4098033507665,4.85449041922887,2.26892242829005,5.07593235969544,1.57325512170792,3.36192226409912
"570",570,10,21,0.375,0.2,0.166666666666667,0.625,"BULL_3",2020,"BULL",3,49.015,13.76,220.524,153.502,45.712,527.226,15.9837765141396,14.0907405298717,16.1611785632052,13.6350955522723,17.4163730140456,13.4726976730725,3.4098033507665,4.85449041922887,2.26892242829005,5.07593235969544,1.57325512170792,3.36192226409912
"571",571,11,21,0.368421052631579,0.277777777777778,0.0714285714285714,0.631578947368421,"BULL_6",2020,"BULL",6,73.5696666666667,11.0273333333333,260.521,172.96,211.999333333333,540.035666666667,15.9837765141396,14.0907405298717,16.1611785632052,13.6350955522723,17.4163730140456,13.4726976730725,3.4098033507665,4.85449041922887,2.26892242829005,5.07593235969544,1.57325512170792,3.36192226409912
"572",572,12,21,0.375,0.2,0.166666666666667,0.625,"GOLB_1",2020,"GOLB",1,299.437,50.096,291.993333333333,131.111,130.801,49.424,16.4453821061082,14.8382271822236,17.1489191561619,14.0969714633017,18.3226462937385,14.1391330432791,4.02292629082998,5.0725216070811,3.34275875488917,7.46050581932068,2.13892109195391,5.47192859649659
"573",573,13,21,0.375,0.1875,0.166666666666667,0.625,"GOLB_2",2020,"GOLB",2,176.511333333333,118.384,468.196333333333,458.434666666667,97.29,220.895666666667,16.4453821061082,14.8382271822236,17.1489191561619,14.0969714633017,18.3226462937385,14.1391330432791,4.02292629082998,5.0725216070811,3.34275875488917,7.46050581932068,2.13892109195391,5.47192859649659
"574",574,14,21,0.333333333333333,0.214285714285714,0.1,0.666666666666667,"IVEE_1",2020,"IVEE",1,123.295666666667,289.708,212.957,61.617,140.53,808.920333333333,15.6950343768724,14.3799818847792,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,3.52956126133601,4.51200834910075,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152
"575",575,15,21,0.357142857142857,0.157894736842105,0.2,0.642857142857143,"IVEE_2",2020,"IVEE",2,756.7,1061.542,1010.735,823.722,599.955,855.071,15.6950343768724,14.3799818847792,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,3.52956126133601,4.51200834910075,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152
"576",576,16,21,0.307692307692308,0.2,0.117647058823529,0.692307692307692,"IVEE_3",2020,"IVEE",3,669.139,376.876,347.001,712.379,1001.992,382.548333333333,15.6950343768724,14.3799818847792,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,3.52956126133601,4.51200834910075,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152
"577",577,17,21,0.4,0.2,0.181818181818182,0.6,"IVEE_5",2020,"IVEE",5,1122.078,581.636,884.258,1172.885,135.105333333333,487.531,15.6950343768724,14.3799818847792,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,3.52956126133601,4.51200834910075,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152
"578",578,18,21,0.333333333333333,0.181818181818182,0.153846153846154,0.666666666666667,"IVEE_6",2020,"IVEE",6,1396.652,270.907,644.276,1114.511,392.336,351.081333333333,15.6950343768724,14.3799818847792,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,3.52956126133601,4.51200834910075,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152
"579",579,19,21,0.357142857142857,0.181818181818182,0.166666666666667,0.642857142857143,"IVEE_7",2020,"IVEE",7,189.175,340.515,205.39,92.255,138.694,390.241,15.6950343768724,14.3799818847792,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,3.52956126133601,4.51200834910075,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152
"580",580,20,21,0.3125,0.181818181818182,0.133333333333333,0.6875,"IVEE_8",2020,"IVEE",8,386.998,92.966,56.7053333333333,27.239,83.396,639.056,15.6950343768724,14.3799818847792,16.1162402141377,13.7834761532674,17.2299232961087,13.6492189453577,3.52956126133601,4.51200834910075,3.2753244638443,6.57172346115113,2.07327086726825,4.46625604232152
"581",581,21,21,0.375,0.291666666666667,0.0833333333333333,0.625,"MOHK_1",2020,"MOHK",1,913.445,500.169333333333,149.178,376.347,476.064333333333,326.585333333333,16.3569391396833,14.9236479888746,16.8953701721061,14.2534089275306,17.9759250363901,14.2450607701923,4.21639188130697,4.413190305233,2.82238854964575,3.57027182579041,2.01388798157374,6.09562700986863
"582",582,22,21,0.266666666666667,0.166666666666667,0.1,0.733333333333333,"MOHK_2",2020,"MOHK",2,1309.091,1186.40766666667,1242.254,1616.095,456.198,1924.18,16.3569391396833,14.9236479888746,16.8953701721061,14.2534089275306,17.9759250363901,14.2450607701923,4.21639188130697,4.413190305233,2.82238854964575,3.57027182579041,2.01388798157374,6.09562700986863
"583",583,23,21,0.238095238095238,0.166666666666667,0.0555555555555556,0.761904761904762,"NAPL_1",2020,"NAPL",1,550.475666666667,429.901666666667,876.691,782.676333333333,532.098666666667,621.575,15.7248739578718,14.5872070389388,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,3.10743029912313,4.28631683190664,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181
"584",584,24,21,0.277777777777778,0.176470588235294,0.111111111111111,0.722222222222222,"NAPL_2",2020,"NAPL",2,685.600666666667,563.632666666667,750.214,1299.3,958.908666666667,721.027,15.7248739578718,14.5872070389388,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,3.10743029912313,4.28631683190664,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181
"585",585,25,21,0.352941176470588,0.263157894736842,0.1,0.647058823529412,"NAPL_3",2020,"NAPL",3,655.456,406.887666666667,295.113,1314.77566666667,1076.38833333333,566.005333333333,15.7248739578718,14.5872070389388,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,3.10743029912313,4.28631683190664,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181
"586",586,26,21,0.307692307692308,0.181818181818182,0.0909090909090909,0.692307692307692,"NAPL_4",2020,"NAPL",4,38.916,0,18.377,3.243,211.797333333333,265.694666666667,15.7248739578718,14.5872070389388,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,3.10743029912313,4.28631683190664,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181
"587",587,27,21,0.210526315789474,0.166666666666667,0.05,0.789473684210526,"NAPL_5",2020,"NAPL",5,295.113,193.499,652.924,455.347666666667,633.915333333333,450.777,15.7248739578718,14.5872070389388,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,3.10743029912313,4.28631683190664,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181
"588",588,28,21,0.238095238095238,0.0952380952380952,0.136363636363636,0.761904761904762,"NAPL_6",2020,"NAPL",6,205.39,143.123666666667,514.556,329.055666666667,685.052,774.239,15.7248739578718,14.5872070389388,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,3.10743029912313,4.28631683190664,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181
"589",589,29,21,0.222222222222222,0.133333333333333,0.0625,0.777777777777778,"NAPL_7",2020,"NAPL",7,362.196666666667,217.651,678.868,783.725,884.381333333333,695.214333333333,15.7248739578718,14.5872070389388,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,3.10743029912313,4.28631683190664,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181
"590",590,30,21,0.235294117647059,0.15,0.0952380952380952,0.764705882352941,"NAPL_8",2020,"NAPL",8,405.099,211.103333333333,376.311333333333,473.445333333333,468.196333333333,637.975,15.7248739578718,14.5872070389388,16.7184428727817,13.9842450894468,17.9542075922408,13.9545228417678,3.10743029912313,4.28631683190664,2.67324570814768,5.50954947471619,1.8554087082545,3.62902899583181
"591",591,31,21,0.176470588235294,0.111111111111111,0.0588235294117647,0.823529411764706,"SCDI_2",2020,"SCDI",2,0,0,0,0,0,10.81,16.995927605196,14.1706441869734,16.8373852175915,14.0970976851609,18.3015079136691,13.9816116288493,2.60427957773209,4.44048557678859,1.94671308994293,2.57830443382263,2.49069040020307,3.03184471527736
"592",592,32,21,0.210526315789474,0.15,0.0588235294117647,0.789473684210526,"SCDI_3",2020,"SCDI",3,0,0,0,0,0,0,16.995927605196,14.1706441869734,16.8373852175915,14.0970976851609,18.3015079136691,13.9816116288493,2.60427957773209,4.44048557678859,1.94671308994293,2.57830443382263,2.49069040020307,3.03184471527736
"593",593,33,21,0.238095238095238,0.173913043478261,0.0526315789473684,0.761904761904762,"SCTW_2",2020,"SCTW",2,0,0,0,1.081,17.296,0,17.7910874965078,14.3745285280139,17.6215676173261,14.2896502499385,18.7574475047487,14.2210907564971,2.32305540641149,4.62743498881658,1.68881626923879,2.99025783538818,1.48496105273565,2.77491309245428
"594",594,34,21,0.208333333333333,0.1,0.0909090909090909,0.791666666666667,"SCTW_3",2020,"SCTW",3,0,0,0,0,4.324,0,17.7910874965078,14.3745285280139,17.6215676173261,14.2896502499385,18.7574475047487,14.2210907564971,2.32305540641149,4.62743498881658,1.68881626923879,2.99025783538818,1.48496105273565,2.77491309245428
"595",595,1,22,0.666666666666667,0.5,0.166666666666667,0.333333333333333,"ABUR_1",2021,"ABUR",1,10.039,0,118.91,0,2.162,22.701,15.467418842458,14.1763361617035,15.2325955235551,14.4757891448559,16.3842609646598,13.9371237119304,3.68921212355296,12.5297695000967,4.21639188130697,4.413190305233,2.82238854964575,3.57027182579041
"596",596,2,22,0.333333333333333,0.222222222222222,0.1,0.666666666666667,"ABUR_2",2021,"ABUR",2,50.2463333333333,7.877,0.0616666666666667,1248.865,21.9033333333333,2.162,15.467418842458,14.1763361617035,15.2325955235551,14.4757891448559,16.3842609646598,13.9371237119304,3.68921212355296,12.5297695000967,4.21639188130697,4.413190305233,2.82238854964575,3.57027182579041
"597",597,3,22,0.75,0.375,0.375,0.25,"AQUE_1",2021,"AQUE",1,17.481,176.203,145.512,418.408666666667,316.179333333333,755.619,15.882070531401,13.4482152902944,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,3.49689702192942,11.5770346721013,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498
"598",598,4,22,0.294117647058824,0.210526315789474,0.0625,0.705882352941177,"AQUE_2",2021,"AQUE",2,78.913,2.162,60.536,54.05,131.882,178.365,15.882070531401,13.4482152902944,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,3.49689702192942,11.5770346721013,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498
"599",599,5,22,0.3125,0.214285714285714,0.0769230769230769,0.6875,"AQUE_3",2021,"AQUE",3,2.162,322.138,2.532,832.37,550.665,380.258333333333,15.882070531401,13.4482152902944,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,3.49689702192942,11.5770346721013,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498
"600",600,6,22,0.263157894736842,0.111111111111111,0.15,0.736842105263158,"AQUE_4",2021,"AQUE",4,109.181,649.681,250.886333333333,214.038,328.624,259.951,15.882070531401,13.4482152902944,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,3.49689702192942,11.5770346721013,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498
"601",601,7,22,0.210526315789474,0.0952380952380952,0.111111111111111,0.789473684210526,"AQUE_5",2021,"AQUE",5,417.266,1102.62,366.767333333333,227.01,583.74,208.941333333333,15.882070531401,13.4482152902944,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,3.49689702192942,11.5770346721013,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498
"602",602,8,22,0.277777777777778,0.157894736842105,0.117647058823529,0.722222222222222,"AQUE_6",2021,"AQUE",6,260.521,842.469,14.673,286.465,318.669,255.116,15.882070531401,13.4482152902944,16.227349884636,14.458204093058,16.9146532349365,14.0602069444444,3.49689702192942,11.5770346721013,2.94819690783819,5.8669544061025,2.76785397529602,6.7014232635498
"603",603,9,22,0.333333333333333,0.222222222222222,0.0952380952380952,0.666666666666667,"BULL_1",2021,"BULL",1,209.899,553.472,108.569,95.313,206.102333333333,218.68,15.5193611155252,12.5410730786474,15.9837765141396,14.0907405298717,16.1611785632052,13.6350955522723,2.29161401589712,9.0751896103223,3.4098033507665,4.85449041922887,2.26892242829005,5.07593235969544
"604",604,10,22,0.333333333333333,0.188988095238095,0.133333333333333,0.666666666666667,"BULL_3",2021,"BULL",3,56.212,49.015,13.76,220.524,153.502,45.712,15.5193611155252,12.5410730786474,15.9837765141396,14.0907405298717,16.1611785632052,13.6350955522723,2.29161401589712,9.0751896103223,3.4098033507665,4.85449041922887,2.26892242829005,5.07593235969544
